source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for iPhone,"The Democrats have become nothing but OBSTRUCTIONISTS, they have no policies or ideas. All they do is delay and complain.They own ObamaCare!",Mon Jun 26 12:30:12 +0000 2017,20614,83433,FALSE,879315860178993152
Twitter for iPhone,The reason that President Obama did NOTHING about Russia after being notified by the CIA of meddling is that he expected Clinton would win..,Mon Jun 26 12:37:16 +0000 2017,25091,92384,FALSE,879317636164841474
Twitter for iPhone,"...and did not want to ""rock the boat."" He didn't ""choke,"" he colluded or obstructed, and it did the Dems and Crooked Hillary no good.",Mon Jun 26 12:50:15 +0000 2017,16204,71698,FALSE,879320905608044544
Twitter for iPhone,The real story is that President Obama did NOTHING after being informed in August about Russian meddling. With 4 months looking at Russia...,Mon Jun 26 12:59:31 +0000 2017,19276,76461,FALSE,879323238425395200
Twitter for iPhone,"..under a magnifying glass, they have zero ""tapes"" of T people colluding. There is no collusion &amp; no obstruction. I should be given apology!",Mon Jun 26 13:05:01 +0000 2017,19511,87496,FALSE,879324620159160322
Twitter for iPhone,"Republican Senators are working very hard to get there, with no help from the Democrats. Not easy! Perhaps just let OCare crash &amp; burn!",Mon Jun 26 13:14:24 +0000 2017,15454,71889,FALSE,879326984794517507
Twitter for iPhone,RT @WhiteHouse: #Obamacare has led to higher costs and fewer health insurance options for millions of Americans. It has failed the American…,Mon Jun 26 18:16:24 +0000 2017,9633,0,TRUE,879402984756711425
Twitter for iPhone,"RT @WhiteHouse: Today @POTUS will welcome the Prime Minister of India, @narendramodi, to the White House. https://t.co/MIi1ifmdAN",Mon Jun 26 18:16:47 +0000 2017,9820,0,TRUE,879403082114846722
Twitter for iPhone,Very grateful for the 9-O decision from the U. S. Supreme Court. We must keep America SAFE!,Mon Jun 26 18:25:18 +0000 2017,35830,140532,FALSE,879405223399350272
Twitter for iPhone,"RT @WhiteHouse: FACT: when #Obamacare was signed, CBO estimated that 23M would be covered in 2017. They were off by 100%. Only 10.3M people…",Tue Jun 27 01:30:15 +0000 2017,11948,0,TRUE,879512164553420809
Twitter for iPhone,"From @FoxNews ""Bombshell: In 2016, Obama dismissed idea that anyone could rig an American election.""  Check out his statement - Witch Hunt!",Tue Jun 27 02:24:30 +0000 2017,18383,73622,FALSE,879525817361068032
Twitter for iPhone,"Great day for America's future Security and Safety, courtesy of the U.S. Supreme Court. I will keep fighting for the American people, &amp; WIN!",Tue Jun 27 02:31:16 +0000 2017,24203,110626,FALSE,879527520957325314
Twitter for iPhone,"Wow, CNN had to retract big story on ""Russia,"" with 3 employees forced to resign. What about all the other phony stories they do? FAKE NEWS!",Tue Jun 27 10:33:42 +0000 2017,34028,124621,FALSE,879648931172556802
Twitter for iPhone,RT @JeffTutorials: @realDonaldTrump  https://t.co/6sDcyiW4Kt,Tue Jun 27 10:46:02 +0000 2017,11369,0,TRUE,879652031799205888
Twitter for iPhone,RT @foxandfriends: Mark Levin: The collusion is among the Democrats https://t.co/Qrca7r01BI,Tue Jun 27 11:00:07 +0000 2017,6884,0,TRUE,879655576803913728
Twitter for iPhone,RT @foxandfriends: Hannity: Russia allegations 'boomeranging back' on Democrats https://t.co/lvdrpxpcp9,Tue Jun 27 11:00:53 +0000 2017,8242,0,TRUE,879655772111679488
Twitter for iPhone,RT @foxandfriends: Another Dem 'queasy' over claim of Loretta Lynch meddling in Clinton case https://t.co/wdQ9MduxOO,Tue Jun 27 11:19:39 +0000 2017,6984,0,TRUE,879660494218547202
Twitter for iPhone,RT @foxandfriends: President Trump officially nominates former Assistant Attorney General Christopher Wray to head the FBI https://t.co/ld7…,Tue Jun 27 11:23:35 +0000 2017,8465,0,TRUE,879661481360588800
Twitter for iPhone,"RT @ericbolling: Good morning friends!  ""The Swamp"" out today.  President Trump has a copy... get yours here https://t.co/TntLPNCCjR. #maga…",Tue Jun 27 11:32:15 +0000 2017,6864,0,TRUE,879663665645056000
Twitter for iPhone,Fake News CNN is looking at big management changes now that they got caught falsely pushing their phony Russian stories. Ratings way down!,Tue Jun 27 12:30:38 +0000 2017,33067,121670,FALSE,879678356450676736
Twitter for iPhone,"So they caught Fake News CNN cold, but what about NBC, CBS &amp; ABC? What about the failing @nytimes &amp; @washingtonpost? They are all Fake News!",Tue Jun 27 12:47:17 +0000 2017,33366,112223,FALSE,879682547235651584
Twitter for iPhone,"With ZERO Democrats to help, and a failed, expensive and dangerous ObamaCare as the Dems legacy, the Republican Senators are working hard!",Tue Jun 27 22:22:55 +0000 2017,15485,79017,FALSE,879827411008974852
Twitter for iPhone,"I just finished a great meeting with the Republican Senators concerning HealthCare. They really want to get it right, unlike OCare!",Tue Jun 27 22:27:48 +0000 2017,17808,92179,FALSE,879828637733793793
Twitter for iPhone,The failing @nytimes writes false story after false story about me. They don't even call to verify the facts of a story. A Fake News Joke!,Wed Jun 28 10:49:22 +0000 2017,20564,85278,FALSE,880015261004435456
Twitter for iPhone,"Some of the Fake News Media likes to say that I am not totally engaged in healthcare. Wrong, I know the subject well &amp; want victory for U.S.",Wed Jun 28 10:58:59 +0000 2017,19282,91340,FALSE,880017678978736129
Twitter for iPhone,RT @foxandfriends: HAPPENING TODAY: House to vote on immigration bills including 'Kate’s Law' and 'No Sanctuary for Criminals Act' https://…,Wed Jun 28 11:03:33 +0000 2017,12653,0,TRUE,880018828603912194
Twitter for iPhone,"The #AmazonWashingtonPost, sometimes referred to as the guardian of Amazon not paying internet taxes (which they should) is FAKE NEWS!",Wed Jun 28 13:06:14 +0000 2017,13407,54720,FALSE,880049704620494848
Media Studio,"#ICYMI- on Monday, I had the great honor of welcoming India's Prime Minister @narendramodi to the WH. Full Remarks:… https://t.co/7IIQEh7xXv",Wed Jun 28 20:19:38 +0000 2017,10884,45347,FALSE,880158771762286592
Twitter for iPhone,It was my great honor to welcome the 2016 World Series Champion Chicago @Cubs ⚾️ to the @WhiteHouse this afternoon.… https://t.co/GvPhJ9hZdv,Wed Jun 28 21:06:39 +0000 2017,14024,74871,FALSE,880170602690215936
Twitter for iPhone,"Today, I hosted an immigration roundtable ahead of two votes taking place in Congress tomorrow. Watch and read more… https://t.co/5k8WzW1t68",Wed Jun 28 21:15:37 +0000 2017,8492,39782,FALSE,880172859108331520
Twitter for iPhone,Democrats purposely misstated Medicaid under new Senate bill - actually goes up. https://t.co/necCt4K6UH,Wed Jun 28 21:26:27 +0000 2017,16480,51210,FALSE,880175585418465284
Twitter for iPhone,"From my first day in office, we’ve taken swift action to lift the crushing restrictions on American energy. Remarks… https://t.co/VBoEubD59k",Wed Jun 28 22:32:47 +0000 2017,11703,55478,FALSE,880192282254872576
Media Studio,Tomorrow the House votes on #KatesLaw &amp; No Sanctuary For Criminals Act. Lawmakers must vote to put American safety… https://t.co/p3vd8IXXaD,Thu Jun 29 01:51:18 +0000 2017,21350,83031,FALSE,880242238000955392
Twitter for iPhone,New Sugar deal negotiated with Mexico is a very good one for both Mexico and the U.S. Had no deal for many years which hurt U.S. badly.,Thu Jun 29 12:27:35 +0000 2017,17960,83921,FALSE,880402366373269504
Twitter for iPhone,"I heard poorly rated @Morning_Joe speaks badly of me (don't watch anymore). Then how come low I.Q. Crazy Mika, along with Psycho Joe, came..",Thu Jun 29 12:52:17 +0000 2017,21887,83771,FALSE,880408582310776832
Twitter for iPhone,"...to Mar-a-Lago 3 nights in a row around New Year's Eve, and insisted on joining me. She was bleeding badly from a face-lift. I said no!",Thu Jun 29 12:58:23 +0000 2017,20927,80481,FALSE,880410114456465411
Twitter for iPhone,"Today, the House votes on two crucial bills:
☑️#NoSanctuaryForCriminalsAct 
☑️#KatesLaw 
☑️Pass these bills &amp; lets… https://t.co/4N2c0oxMve",Thu Jun 29 16:53:44 +0000 2017,19979,75538,FALSE,880469342835666944
Twitter for iPhone,"MAKE AMERICA SAFE AGAIN!

#NoSanctuaryForCriminalsAct 
#KatesLaw #SaveAmericanLives 

https://t.co/jbN4hPjqjS",Thu Jun 29 18:13:16 +0000 2017,15347,65347,FALSE,880489358431850496
Twitter for iPhone,"Join me LIVE with @VP, @SecretaryPerry, @SecretaryZinke and @EPAScottPruitt. 
#UnleashingAmericanEnergy
https://t.co/hlM7F2BQD9",Thu Jun 29 19:31:13 +0000 2017,4995,29944,FALSE,880508977590697984
Twitter for iPhone,"""Mattis Says Trump’s Warning Stopped Chemical Weapons Attack In Syria"" https://t.co/XL9LLNKh8i",Thu Jun 29 21:13:22 +0000 2017,14651,59595,FALSE,880534684479897600
Twitter for iPhone,"Good news, House just passed #KatesLaw. Hopefully Senate will follow.",Thu Jun 29 21:37:02 +0000 2017,23135,101416,FALSE,880540637358981120
Twitter for iPhone,Good news out of the House with the passing of 'No Sanctuary for Criminals Act.' Hopefully Senate will follow.,Thu Jun 29 22:28:23 +0000 2017,20630,94460,FALSE,880553561008078848
Twitter for iPhone,Statement on House Passage of Kate’s Law and No Sanctuary for Criminals Act. https://t.co/uPRy9XgK5A,Thu Jun 29 22:53:49 +0000 2017,12664,57604,FALSE,880559961855729664
Twitter for iPhone,"When it comes to the future of America’s energy needs, we will FIND IT, we will DREAM IT, and we will BUILD IT.… https://t.co/m0HmPbUZ6C",Thu Jun 29 23:09:01 +0000 2017,12068,55492,FALSE,880563788705148928
Twitter Web Client,Our new American Energy Policy will unlock MILLIONS of jobs &amp; TRILLIONS in wealth. We are on the cusp of a true ene… https://t.co/w5Y7UXZSSD,Thu Jun 29 23:10:47 +0000 2017,18768,77736,FALSE,880564232588107779
Twitter for iPhone,Just finished a very good meeting with the President of South Korea. Many subjects discussed including North Korea and new trade deal!,Fri Jun 30 01:44:01 +0000 2017,19755,92733,FALSE,880602793341591552
Twitter for iPhone,"If Republican Senators are unable to pass what they are working on now, they should immediately REPEAL, and then REPLACE at a later date!",Fri Jun 30 10:37:57 +0000 2017,24777,93597,FALSE,880737163247267840
Twitter for iPhone,Crime and killings in Chicago have reached such epidemic proportions that I am sending in Federal help. 1714 shootings in Chicago this year!,Fri Jun 30 10:48:38 +0000 2017,32567,120116,FALSE,880739852286918656
Twitter for iPhone,Watched low rated @Morning_Joe for first time in long time. FAKE NEWS. He called me to stop a National Enquirer article. I said no! Bad show,Fri Jun 30 12:55:08 +0000 2017,19328,83669,FALSE,880771685460344832
Twitter Web Client,"I am encouraged by President Moon's assurances that he will work to level the playing field for American workers, b… https://t.co/DUZh6aMjJS",Fri Jun 30 18:19:13 +0000 2017,12384,57618,FALSE,880853246126022656
Twitter for iPhone,The era of strategic patience with the North Korea regime has failed. That patience is over. We are working closely… https://t.co/MxN04V2Yn4,Fri Jun 30 20:55:44 +0000 2017,17773,72750,FALSE,880892632142143490
Twitter Ads,America will THINK BIG once again. We will inspire millions of children to carry on the proud tradition of American… https://t.co/hZCMp5cSJc,Fri Jun 30 22:43:58 +0000 2017,19603,85823,FALSE,880919871353217024
Twitter for iPhone,Happy Canada Day to all of the great people of Canada and to your Prime Minister and my new found friend @JustinTrudeau. #Canada150,Sat Jul 01 12:44:23 +0000 2017,16360,78780,FALSE,881131368520056832
Twitter for iPhone,Word is that @Greta Van Susteren was let go by her out of control bosses at @NBC &amp; @Comcast because she refused to go along w/ 'Trump hate!',Sat Jul 01 12:59:52 +0000 2017,20308,80092,FALSE,881135264441257984
Twitter for iPhone,Numerous states are refusing to give information to the very distinguished VOTER FRAUD PANEL. What are they trying to hide?,Sat Jul 01 13:07:05 +0000 2017,32189,110887,FALSE,881137079958241280
Twitter for iPhone,I am extremely pleased to see that @CNN has finally been exposed as #FakeNews and garbage journalism. It's about time!,Sat Jul 01 13:12:40 +0000 2017,41262,151428,FALSE,881138485905772549
Twitter for iPhone,"Crazy Joe Scarborough and dumb as a rock Mika are not bad people, but their low rated show is dominated by their NBC bosses. Too bad!",Sat Jul 01 13:20:35 +0000 2017,24262,101893,FALSE,881140479454310401
Media Studio,"Weekly Address🇺🇸 #KatesLaw
#NoSanctuaryForCriminalsAct
Statement: https://t.co/I8cqKGDK2B https://t.co/00mao6Vk7R",Sat Jul 01 21:01:20 +0000 2017,11420,50441,FALSE,881256428626956288
Twitter for iPhone,Getting rdy to leave for tonight's Celebrate Freedom Concert honoring our GREAT VETERANS w/ so many of my evangelic… https://t.co/shfTAoMJry,Sat Jul 01 21:38:32 +0000 2017,11356,62718,FALSE,881265792700035073
Twitter for iPhone,"The FAKE &amp; FRAUDULENT NEWS MEDIA is working hard to convince Republicans and others I should not use social media - but remember, I won....",Sat Jul 01 22:02:12 +0000 2017,29823,129842,FALSE,881271748280365056
Twitter for iPhone,"....the 2016 election with interviews, speeches and social media. I had to beat #FakeNews, and did. We will continue to WIN!",Sat Jul 01 22:02:27 +0000 2017,18274,89370,FALSE,881271809433374721
Twitter for iPhone,I am thinking about changing the name #FakeNews CNN to #FraudNewsCNN!,Sat Jul 01 22:08:37 +0000 2017,30847,121832,FALSE,881273362454118400
Twitter for iPhone,My use of social media is not Presidential - it’s MODERN DAY PRESIDENTIAL. Make America Great Again!,Sat Jul 01 22:41:58 +0000 2017,56387,199049,FALSE,881281755017355264
Twitter for iPhone,"We will always take care of our GREAT VETERANS. You have shed your blood, poured your love, and bared your soul, in… https://t.co/bTPuerxLOr",Sun Jul 02 04:47:04 +0000 2017,30040,129665,FALSE,881373634585079808
Twitter for iPhone,#FraudNewsCNN #FNN https://t.co/WYUnHjjUjg,Sun Jul 02 13:21:42 +0000 2017,369530,605098,FALSE,881503147168071680
Media Studio,The dishonest media will NEVER keep us from accomplishing our objectives on behalf of our GREAT AMERICAN PEOPLE!… https://t.co/EwnwCeuGMv,Sun Jul 02 20:04:24 +0000 2017,28208,111220,FALSE,881604490041995271
Twitter for iPhone,"Stock Market at all time high, unemployment at lowest level in years (wages will start going up) and our base has never been stronger!",Sun Jul 02 23:55:23 +0000 2017,31927,136448,FALSE,881662619282702338
Media Studio,"America's men &amp; women in uniform is the story of FREEDOM overcoming OPPRESSION, the STRONG protecting the WEAK, &amp; G… https://t.co/LtTpGsP3fC",Mon Jul 03 02:13:07 +0000 2017,25922,104824,FALSE,881697281233354753
Twitter for iPhone,Will be speaking with Germany and France this morning.,Mon Jul 03 11:00:56 +0000 2017,11325,69696,FALSE,881830110114009089
Twitter for iPhone,Spoke yesterday with the King of Saudi Arabia about peace in the Middle-East. Interesting things are happening!,Mon Jul 03 11:19:08 +0000 2017,22408,85961,FALSE,881834692282109953
Twitter for iPhone,Will be speaking with Italy this morning!,Mon Jul 03 11:38:20 +0000 2017,10875,72540,FALSE,881839523126272000
Twitter for iPhone,"At some point the Fake News will be forced to discuss our great jobs numbers, strong economy, success with ISIS, the border &amp; so much else!",Mon Jul 03 12:10:44 +0000 2017,31314,131610,FALSE,881847676232503297
Twitter for iPhone,"If we can help little #CharlieGard, as per our friends in the U.K. and the Pope, we would be delighted to do so.",Mon Jul 03 14:00:21 +0000 2017,37176,123341,FALSE,881875263700783104
Twitter for iPhone,"RT @Reince: With a strong candidate in @POTUS &amp; @GOP revolutionary data program, Republicans carried WI for 1st time in 30 years
https://t.…",Mon Jul 03 19:38:06 +0000 2017,9003,0,TRUE,881960261263011841
